Date,State,Population,Confirmed,Recovered,Deceased,Tested
Thu Mar 25 00:00:00 GMT+05:30 2021,KL,35125000,1111898,1082668,4540,12861734
Thu Mar 25 00:00:00 GMT+05:30 2021,LA,293000,9948,9713,130,110068
Thu Mar 25 00:00:00 GMT+05:30 2021,LD,68000,708,591,1,46385
Thu Mar 25 00:00:00 GMT+05:30 2021,MP,82232000,282174,267242,3928,6241824
Thu Mar 25 00:00:00 GMT+05:30 2021,MH,122153000,2600833,2283037,53795,18878754
Thu Mar 25 00:00:00 GMT+05:30 2021,MN,3103000,29363,28937,374,572332
Thu Mar 25 00:00:00 GMT+05:30 2021,ML,3224000,14022,13849,150,396300
Thu Mar 25 00:00:00 GMT+05:30 2021,MZ,1192000,4454,4425,11,248310
Thu Mar 25 00:00:00 GMT+05:30 2021,NL,2150000,12229,11979,91,135646
Thu Mar 25 00:00:00 GMT+05:30 2021,OR,43671000,339460,336409,1972,8892109
Thu Mar 25 00:00:00 GMT+05:30 2021,PY,1504000,40740,39389,679,661576
Thu Mar 25 00:00:00 GMT+05:30 2021,PB,29859000,222937,195015,6517,5744842
Thu Mar 25 00:00:00 GMT+05:30 2021,RJ,77264000,327890,319933,2808,6756641
Thu Mar 25 00:00:00 GMT+05:30 2021,SK,664000,6212,5939,135,82286
Thu Mar 25 00:00:00 GMT+05:30 2021,TN,75695000,873219,850091,12641,19092221
Thu Mar 25 00:00:00 GMT+05:30 2021,TG,37220000,304791,299427,1680,9845577
Thu Mar 25 00:00:00 GMT+05:30 2021,TR,3992000,33477,33022,389,636356
Thu Mar 25 00:00:00 GMT+05:30 2021,UP,224979000,610273,596451,8773,34115701
Thu Mar 25 00:00:00 GMT+05:30 2021,UT,11141000,99072,94755,1707,2678962
Thu Mar 25 00:00:00 GMT+05:30 2021,WB,96906000,582381,568115,10316,9038085
Thu Mar 25 00:00:00 GMT+05:30 2021,UN,0,0,0,0,0
Fri Mar 26 00:00:00 GMT+05:30 2021,TT,1332900000,11908371,11292849,161275,239769553
Fri Mar 26 00:00:00 GMT+05:30 2021,AN,397000,5043,4974,62,310615
Fri Mar 26 00:00:00 GMT+05:30 2021,AP,52221000,896863,885515,7203,14916201
Fri Mar 26 00:00:00 GMT+05:30 2021,AR,1504000,16843,16785,56,413053
Fri Mar 26 00:00:00 GMT+05:30 2021,AS,34293000,218176,215325,1104,7184142
Fri Mar 26 00:00:00 GMT+05:30 2021,BR,119520000,264409,261839,1569,23426834
Fri Mar 26 00:00:00 GMT+05:30 2021,CH,1179000,25604,22840,372,302049
Fri Mar 26 00:00:00 GMT+05:30 2021,CT,28724000,334778,315423,4048,5619273
Fri Mar 26 00:00:00 GMT+05:30 2021,DN,959000,3528,3395,2,72410
Fri Mar 26 00:00:00 GMT+05:30 2021,DD,0,0,0,0,0
Fri Mar 26 00:00:00 GMT+05:30 2021,DL,19814000,654276,637238,10987,14231391
Fri Mar 26 00:00:00 GMT+05:30 2021,GA,1540000,57283,55181,823,535093
Fri Mar 26 00:00:00 GMT+05:30 2021,GJ,67936000,296320,281707,4479,13096513
Fri Mar 26 00:00:00 GMT+05:30 2021,HR,28672000,284944,274024,3125,6162686
Fri Mar 26 00:00:00 GMT+05:30 2021,HP,7300000,61967,58807,1017,1231455
Fri Mar 26 00:00:00 GMT+05:30 2021,JK,13203000,129413,125748,1984,5888075
Fri Mar 26 00:00:00 GMT+05:30 2021,JH,37403000,122281,119779,1103,5825074
Fri Mar 26 00:00:00 GMT+05:30 2021,KA,65798000,981044,948988,12484,20894800
Fri Mar 26 00:00:00 GMT+05:30 2021,KL,35125000,1113723,1084585,4554,12913986
Fri Mar 26 00:00:00 GMT+05:30 2021,LA,293000,9965,9724,130,110068
Fri Mar 26 00:00:00 GMT+05:30 2021,LD,68000,714,609,1,46747
Fri Mar 26 00:00:00 GMT+05:30 2021,MP,82232000,284265,268290,3937,6270328
Fri Mar 26 00:00:00 GMT+05:30 2021,MH,122153000,2637735,2300056,53907,19035439
Fri Mar 26 00:00:00 GMT+05:30 2021,MN,3103000,29369,28940,374,573075
Fri Mar 26 00:00:00 GMT+05:30 2021,ML,3224000,14029,13853,150,397634
Fri Mar 26 00:00:00 GMT+05:30 2021,MZ,1192000,4460,4425,11,249029
Fri Mar 26 00:00:00 GMT+05:30 2021,NL,2150000,12230,11979,91,135648
Fri Mar 26 00:00:00 GMT+05:30 2021,OR,43671000,339694,336482,1972,8920771
Fri Mar 26 00:00:00 GMT+05:30 2021,PY,1504000,40836,39402,679,663740
Fri Mar 26 00:00:00 GMT+05:30 2021,PB,29859000,226059,196831,6576,5782674
Fri Mar 26 00:00:00 GMT+05:30 2021,RJ,77264000,328743,320199,2811,6789888
Fri Mar 26 00:00:00 GMT+05:30 2021,SK,664000,6215,5941,135,82475
Fri Mar 26 00:00:00 GMT+05:30 2021,TN,75695000,875190,851222,12650,19177274
Fri Mar 26 00:00:00 GMT+05:30 2021,TG,37220000,305309,299631,1683,9903125
Fri Mar 26 00:00:00 GMT+05:30 2021,TR,3992000,33477,33022,389,636356
Fri Mar 26 00:00:00 GMT+05:30 2021,UP,224979000,611301,596698,8779,34260584
Fri Mar 26 00:00:00 GMT+05:30 2021,UT,11141000,99258,94916,1708,2692394
Fri Mar 26 00:00:00 GMT+05:30 2021,WB,96906000,583027,568476,10320,9062119
Fri Mar 26 00:00:00 GMT+05:30 2021,UN,0,0,0,0,0
Sat Mar 27 00:00:00 GMT+05:30 2021,TT,1332900000,11971003,11321577,161586,240950842
Sat Mar 27 00:00:00 GMT+05:30 2021,AN,397000,5044,4975,62,310615
Sat Mar 27 00:00:00 GMT+05:30 2021,AP,52221000,897810,885892,7203,14958897
Sat Mar 27 00:00:00 GMT+05:30 2021,AR,1504000,16845,16785,56,413321
Sat Mar 27 00:00:00 GMT+05:30 2021,AS,34293000,218222,215348,1104,7193204
Sat Mar 27 00:00:00 GMT+05:30 2021,BR,119520000,264604,261917,1571,23485865
Sat Mar 27 00:00:00 GMT+05:30 2021,CH,1179000,25898,22992,374,303963
Sat Mar 27 00:00:00 GMT+05:30 2021,CT,28724000,337940,316043,4061,5658850
Sat Mar 27 00:00:00 GMT+05:30 2021,DN,959000,3554,3400,2,72410
Sat Mar 27 00:00:00 GMT+05:30 2021,DD,0,0,0,0,0
Sat Mar 27 00:00:00 GMT+05:30 2021,DL,19814000,655834,638212,10997,14323094
Sat Mar 27 00:00:00 GMT+05:30 2021,GA,1540000,57453,55250,824,537572
Sat Mar 27 00:00:00 GMT+05:30 2021,GJ,67936000,298596,283241,4484,13182148
Sat Mar 27 00:00:00 GMT+05:30 2021,HR,28672000,286327,274785,3132,6187507
Sat Mar 27 00:00:00 GMT+05:30 2021,HP,7300000,62383,58981,1020,1240468
Sat Mar 27 00:00:00 GMT+05:30 2021,JK,13203000,129684,125886,1985,5918723
Sat Mar 27 00:00:00 GMT+05:30 2021,JH,37403000,122621,119878,1107,5835206
Sat Mar 27 00:00:00 GMT+05:30 2021,KA,65798000,983930,950167,12492,21002216
Sat Mar 27 00:00:00 GMT+05:30 2021,KL,35125000,1115778,1086669,4568,12966274
Sat Mar 27 00:00:00 GMT+05:30 2021,LA,293000,9974,9727,130,110068
Sat Mar 27 00:00:00 GMT+05:30 2021,LD,68000,714,620,1,47215
Sat Mar 27 00:00:00 GMT+05:30 2021,MP,82232000,286407,269465,3947,6297029
Sat Mar 27 00:00:00 GMT+05:30 2021,MH,122153000,2673461,2314579,54073,19192750
Sat Mar 27 00:00:00 GMT+05:30 2021,MN,3103000,29372,28945,374,573820
Sat Mar 27 00:00:00 GMT+05:30 2021,ML,3224000,14031,13855,150,397634
Sat Mar 27 00:00:00 GMT+05:30 2021,MZ,1192000,4463,4426,11,249659
Sat Mar 27 00:00:00 GMT+05:30 2021,NL,2150000,12230,11979,91,135859
Sat Mar 27 00:00:00 GMT+05:30 2021,OR,43671000,339904,336571,1973,8949599
Sat Mar 27 00:00:00 GMT+05:30 2021,PY,1504000,40964,39438,680,665762
Sat Mar 27 00:00:00 GMT+05:30 2021,PB,29859000,228864,198972,6621,5810694
Sat Mar 27 00:00:00 GMT+05:30 2021,RJ,77264000,329595,320426,2811,6824876
Sat Mar 27 00:00:00 GMT+05:30 2021,SK,664000,6226,5943,135,82475
Sat Mar 27 00:00:00 GMT+05:30 2021,TN,75695000,877279,852463,12659,19262447
Sat Mar 27 00:00:00 GMT+05:30 2021,TG,37220000,305804,299878,1685,9961154
Sat Mar 27 00:00:00 GMT+05:30 2021,TR,3992000,33487,33024,389,637843
Sat Mar 27 00:00:00 GMT+05:30 2021,UP,224979000,612351,596953,8783,34400505
Sat Mar 27 00:00:00 GMT+05:30 2021,UT,11141000,99515,94983,1709,2699095
Sat Mar 27 00:00:00 GMT+05:30 2021,WB,96906000,583839,568909,10322,9086532
Sat Mar 27 00:00:00 GMT+05:30 2021,UN,0,0,0,0,0
Sun Mar 28 00:00:00 GMT+05:30 2021,TT,1332900000,12039209,11353846,161881,241864161
Sun Mar 28 00:00:00 GMT+05:30 2021,AN,397000,5046,4976,62,315818
Sun Mar 28 00:00:00 GMT+05:30 2021,AP,52221000,898815,886216,7205,14990039
Sun Mar 28 00:00:00 GMT+05:30 2021,AR,1504000,16845,16785,56,413432
Sun Mar 28 00:00:00 GMT+05:30 2021,AS,34293000,218270,215366,1104,7198536
Sun Mar 28 00:00:00 GMT+05:30 2021,BR,119520000,264955,262036,1572,23550969
Sun Mar 28 00:00:00 GMT+05:30 2021,CH,1179000,26194,23184,377,306217
Sun Mar 28 00:00:00 GMT+05:30 2021,CT,28724000,340093,316778,4076,5683536
Sun Mar 28 00:00:00 GMT+05:30 2021,DN,959000,3581,3410,2,72410
Sun Mar 28 00:00:00 GMT+05:30 2021,DD,0,0,0,0,0
Sun Mar 28 00:00:00 GMT+05:30 2021,DL,19814000,657715,639164,11006,14403030
Sun Mar 28 00:00:00 GMT+05:30 2021,GA,1540000,57584,55354,826,539339
Sun Mar 28 00:00:00 GMT+05:30 2021,GJ,67936000,300866,284846,4492,13263977
Sun Mar 28 00:00:00 GMT+05:30 2021,HR,28672000,287719,275458,3141,6211231
Sun Mar 28 00:00:00 GMT+05:30 2021,HP,7300000,62660,59138,1023,1244992
Sun Mar 28 00:00:00 GMT+05:30 2021,JK,13203000,129993,126003,1989,5950506
Sun Mar 28 00:00:00 GMT+05:30 2021,JH,37403000,122935,119954,1110,5846493
Sun Mar 28 00:00:00 GMT+05:30 2021,KA,65798000,987012,951452,12504,21108544
Sun Mar 28 00:00:00 GMT+05:30 2021,KL,35125000,1117994,1088522,4580,13013503
Sun Mar 28 00:00:00 GMT+05:30 2021,LA,293000,9974,9736,130,110068
Sun Mar 28 00:00:00 GMT+05:30 2021,LD,68000,715,652,1,47410
Sun Mar 28 00:00:00 GMT+05:30 2021,MP,82232000,288683,270540,3958,6322512
Sun Mar 28 00:00:00 GMT+05:30 2021,MH,122153000,2713875,2332453,54181,19358341
Sun Mar 28 00:00:00 GMT+05:30 2021,MN,3103000,29381,28949,374,574525
Sun Mar 28 00:00:00 GMT+05:30 2021,ML,3224000,14032,13856,150,400173
Sun Mar 28 00:00:00 GMT+05:30 2021,MZ,1192000,4465,4428,11,251064
Sun Mar 28 00:00:00 GMT+05:30 2021,NL,2150000,12231,11980,91,135936
Sun Mar 28 00:00:00 GMT+05:30 2021,OR,43671000,340194,336691,1973,8975095
Sun Mar 28 00:00:00 GMT+05:30 2021,PY,1504000,41101,39514,680,667782
Sun Mar 28 00:00:00 GMT+05:30 2021,PB,29859000,231734,201127,6690,5848083
Sun Mar 28 00:00:00 GMT+05:30 2021,RJ,77264000,330676,320704,2813,6858264
Sun Mar 28 00:00:00 GMT+05:30 2021,SK,664000,6227,5950,135,82729
Sun Mar 28 00:00:00 GMT+05:30 2021,TN,75695000,879473,853733,12670,19347797
Sun Mar 28 00:00:00 GMT+05:30 2021,TG,37220000,306339,300156,1688,10019096
Sun Mar 28 00:00:00 GMT+05:30 2021,TR,3992000,33487,33024,389,637843
Sun Mar 28 00:00:00 GMT+05:30 2021,UP,224979000,613798,597320,8786,34546987
Sun Mar 28 00:00:00 GMT+05:30 2021,UT,11141000,99881,95025,1712,2714881
Sun Mar 28 00:00:00 GMT+05:30 2021,WB,96906000,584666,569366,10324,9113077
Sun Mar 28 00:00:00 GMT+05:30 2021,UN,0,0,0,0,0
Mon Mar 29 00:00:00 GMT+05:30 2021,TT,1332900000,12095361,11390835,162147,242650025
Mon Mar 29 00:00:00 GMT+05:30 2021,AN,397000,5052,4976,62,317137
Mon Mar 29 00:00:00 GMT+05:30 2021,AP,52221000,899812,886498,7210,15021364
Mon Mar 29 00:00:00 GMT+05:30 2021,AR,1504000,16845,16785,56,413554
Mon Mar 29 00:00:00 GMT+05:30 2021,AS,34293000,218310,215390,1104,7205649
Mon Mar 29 00:00:00 GMT+05:30 2021,BR,119520000,265194,262133,1573,23621031
Mon Mar 29 00:00:00 GMT+05:30 2021,CH,1179000,26468,23345,377,308086
Mon Mar 29 00:00:00 GMT+05:30 2021,CT,28724000,341516,317239,4096,5691819
Mon Mar 29 00:00:00 GMT+05:30 2021,DN,959000,3597,3415,2,72410
Mon Mar 29 00:00:00 GMT+05:30 2021,DD,0,0,0,0,0
Mon Mar 29 00:00:00 GMT+05:30 2021,DL,19814000,659619,640575,11012,14471835
Mon Mar 29 00:00:00 GMT+05:30 2021,GA,1540000,57712,55455,828,540796
Mon Mar 29 00:00:00 GMT+05:30 2021,GJ,67936000,303118,286577,4500,13334810
Mon Mar 29 00:00:00 GMT+05:30 2021,HR,28672000,288714,276259,3143,6224800
Mon Mar 29 00:00:00 GMT+05:30 2021,HP,7300000,62981,59303,1026,1247696
Mon Mar 29 00:00:00 GMT+05:30 2021,JK,13203000,130228,126129,1989,5980072
Mon Mar 29 00:00:00 GMT+05:30 2021,JH,37403000,123090,120012,1110,5855874
Mon Mar 29 00:00:00 GMT+05:30 2021,KA,65798000,989804,953416,12520,21195741
Mon Mar 29 00:00:00 GMT+05:30 2021,KL,35125000,1119543,1090419,4591,13050880
Mon Mar 29 00:00:00 GMT+05:30 2021,LA,293000,10007,9742,130,110068
Mon Mar 29 00:00:00 GMT+05:30 2021,LD,68000,715,664,1,47601
Mon Mar 29 00:00:00 GMT+05:30 2021,MP,82232000,291006,271889,3967,6345761
Mon Mar 29 00:00:00 GMT+05:30 2021,MH,122153000,2745518,2353307,54283,19495189
Mon Mar 29 00:00:00 GMT+05:30 2021,MN,3103000,29387,28951,374,574884
Mon Mar 29 00:00:00 GMT+05:30 2021,ML,3224000,14034,13858,150,400173
Mon Mar 29 00:00:00 GMT+05:30 2021,MZ,1192000,4465,4428,11,251302
Mon Mar 29 00:00:00 GMT+05:30 2021,NL,2150000,12234,11980,91,135981
Mon Mar 29 00:00:00 GMT+05:30 2021,OR,43671000,340402,336809,1974,9001450
Mon Mar 29 00:00:00 GMT+05:30 2021,PY,1504000,41226,39554,681,669246
Mon Mar 29 00:00:00 GMT+05:30 2021,PB,29859000,234602,203710,6749,5870655
Mon Mar 29 00:00:00 GMT+05:30 2021,RJ,77264000,331578,320971,2813,6869625
Mon Mar 29 00:00:00 GMT+05:30 2021,SK,664000,6227,5951,135,82757
Mon Mar 29 00:00:00 GMT+05:30 2021,TN,75695000,881752,855085,12684,19428501
Mon Mar 29 00:00:00 GMT+05:30 2021,TG,37220000,306742,300469,1690,10053026
Mon Mar 29 00:00:00 GMT+05:30 2021,TR,3992000,33490,33029,389,637843
Mon Mar 29 00:00:00 GMT+05:30 2021,UP,224979000,615078,597619,8790,34666170
Mon Mar 29 00:00:00 GMT+05:30 2021,UT,11141000,99990,95065,1711,2719648
Mon Mar 29 00:00:00 GMT+05:30 2021,WB,96906000,585305,569828,10325,9131193
Mon Mar 29 00:00:00 GMT+05:30 2021,UN,0,0,0,0,0
Tue Mar 30 00:00:00 GMT+05:30 2021,TT,1332900000,12148598,11432077,162502,243672940
Tue Mar 30 00:00:00 GMT+05:30 2021,AN,397000,5081,4976,62,318382
Tue Mar 30 00:00:00 GMT+05:30 2021,AP,52221000,900805,886978,7213,15052215
Tue Mar 30 00:00:00 GMT+05:30 2021,AR,1504000,16845,16785,56,413804
Tue Mar 30 00:00:00 GMT+05:30 2021,AS,34293000,218363,215413,1104,7218433
Tue Mar 30 00:00:00 GMT+05:30 2021,BR,119520000,265268,262238,1574,23650955
Tue Mar 30 00:00:00 GMT+05:30 2021,CH,1179000,26733,23523,379,309840
Tue Mar 30 00:00:00 GMT+05:30 2021,CT,28724000,344624,318436,4131,5719388
Tue Mar 30 00:00:00 GMT+05:30 2021,DN,959000,3609,3425,2,72410
Tue Mar 30 00:00:00 GMT+05:30 2021,DD,0,0,0,0,0
Tue Mar 30 00:00:00 GMT+05:30 2021,DL,19814000,660611,642166,11016,14508592
Tue Mar 30 00:00:00 GMT+05:30 2021,GA,1540000,57839,55591,829,542300
Tue Mar 30 00:00:00 GMT+05:30 2021,GJ,67936000,305338,288565,4510,13406686
Tue Mar 30 00:00:00 GMT+05:30 2021,HR,28672000,289694,277110,3147,6233290
Tue Mar 30 00:00:00 GMT+05:30 2021,HP,7300000,63320,59442,1032,1253169
Tue Mar 30 00:00:00 GMT+05:30 2021,JK,13203000,130587,126304,1990,6017096
Tue Mar 30 00:00:00 GMT+05:30 2021,JH,37403000,123508,120142,1113,5867300
Tue Mar 30 00:00:00 GMT+05:30 2021,KA,65798000,992779,954678,12541,21302658
Tue Mar 30 00:00:00 GMT+05:30 2021,KL,35125000,1121932,1092365,4607,13109437
Tue Mar 30 00:00:00 GMT+05:30 2021,LA,293000,10119,9767,130,110068
Tue Mar 30 00:00:00 GMT+05:30 2021,LD,68000,718,673,1,47971
Tue Mar 30 00:00:00 GMT+05:30 2021,MP,82232000,293179,273168,3977,6366180
Tue Mar 30 00:00:00 GMT+05:30 2021,MH,122153000,2773436,2377127,54422,19625065
Tue Mar 30 00:00:00 GMT+05:30 2021,MN,3103000,29389,28953,374,575412
Tue Mar 30 00:00:00 GMT+05:30 2021,ML,3224000,14056,13861,150,401189
Tue Mar 30 00:00:00 GMT+05:30 2021,MZ,1192000,4468,4434,11,251722
Tue Mar 30 00:00:00 GMT+05:30 2021,NL,2150000,12234,11980,91,136126
Tue Mar 30 00:00:00 GMT+05:30 2021,OR,43671000,340620,336930,1974,9023098
Tue Mar 30 00:00:00 GMT+05:30 2021,PY,1504000,41341,39648,682,671689
Tue Mar 30 00:00:00 GMT+05:30 2021,PB,29859000,236790,206246,6813,5894441
Tue Mar 30 00:00:00 GMT+05:30 2021,RJ,77264000,332243,321275,2813,6873806
Tue Mar 30 00:00:00 GMT+05:30 2021,SK,664000,6233,5952,135,82848
Tue Mar 30 00:00:00 GMT+05:30 2021,TN,75695000,884094,856548,12700,19511655
Tue Mar 30 00:00:00 GMT+05:30 2021,TG,37220000,307205,300833,1694,10095487
Tue Mar 30 00:00:00 GMT+05:30 2021,TR,3992000,33490,33029,389,639614
Tue Mar 30 00:00:00 GMT+05:30 2021,UP,224979000,615996,598001,8800,34730690
Tue Mar 30 00:00:00 GMT+05:30 2021,UT,11141000,100118,95212,1713,2728555
Tue Mar 30 00:00:00 GMT+05:30 2021,WB,96906000,585933,570303,10327,9149062
Tue Mar 30 00:00:00 GMT+05:30 2021,UN,0,0,0,0,0
Wed Mar 31 00:00:00 GMT+05:30 2021,TT,1332900000,12220711,11472500,162960,244798621
Wed Mar 31 00:00:00 GMT+05:30 2021,AN,397000,5083,4976,62,319864
Wed Mar 31 00:00:00 GMT+05:30 2021,AP,52221000,901989,887434,7217,15083179
Wed Mar 31 00:00:00 GMT+05:30 2021,AR,1504000,16845,16785,56,413963
Wed Mar 31 00:00:00 GMT+05:30 2021,AS,34293000,218412,215445,1105,7231399
Wed Mar 31 00:00:00 GMT+05:30 2021,BR,119520000,265527,262371,1576,23701470
Wed Mar 31 00:00:00 GMT+05:30 2021,CH,1179000,26999,23702,379,311905
Wed Mar 31 00:00:00 GMT+05:30 2021,CT,28724000,349187,319488,4170,5757808
Wed Mar 31 00:00:00 GMT+05:30 2021,DN,959000,3628,3433,2,72410
Wed Mar 31 00:00:00 GMT+05:30 2021,DD,0,0,0,0,0
Wed Mar 31 00:00:00 GMT+05:30 2021,DL,19814000,662430,642565,11027,14575662
Wed Mar 31 00:00:00 GMT+05:30 2021,GA,1540000,58039,55653,830,544652
Wed Mar 31 00:00:00 GMT+05:30 2021,GJ,67936000,307698,290569,4519,13497177
Wed Mar 31 00:00:00 GMT+05:30 2021,HR,28672000,290800,277919,3155,6256186
Wed Mar 31 00:00:00 GMT+05:30 2021,HP,7300000,63605,59581,1035,1260512
Wed Mar 31 00:00:00 GMT+05:30 2021,JK,13203000,130960,126435,1994,6051587
Wed Mar 31 00:00:00 GMT+05:30 2021,JH,37403000,124201,120264,1113,5881206
Wed Mar 31 00:00:00 GMT+05:30 2021,KA,65798000,997004,956170,12567,21411226
Wed Mar 31 00:00:00 GMT+05:30 2021,KL,35125000,1124585,1094404,4622,13158864
Wed Mar 31 00:00:00 GMT+05:30 2021,LA,293000,10157,9771,130,110068
Wed Mar 31 00:00:00 GMT+05:30 2021,LD,68000,723,675,1,48477
Wed Mar 31 00:00:00 GMT+05:30 2021,MP,82232000,295511,274429,3986,6389064
Wed Mar 31 00:00:00 GMT+05:30 2021,MH,122153000,2812980,2400727,54649,19792143
Wed Mar 31 00:00:00 GMT+05:30 2021,MN,3103000,29394,28957,374,576140
Wed Mar 31 00:00:00 GMT+05:30 2021,ML,3224000,14065,13866,150,402571
Wed Mar 31 00:00:00 GMT+05:30 2021,MZ,1192000,4473,4434,11,252400
Wed Mar 31 00:00:00 GMT+05:30 2021,NL,2150000,12341,11980,91,136361
Wed Mar 31 00:00:00 GMT+05:30 2021,OR,43671000,340917,337091,1974,9043972
Wed Mar 31 00:00:00 GMT+05:30 2021,PY,1504000,41468,39712,682,673821
Wed Mar 31 00:00:00 GMT+05:30 2021,PB,29859000,239734,209034,6868,5932096
Wed Mar 31 00:00:00 GMT+05:30 2021,RJ,77264000,333149,321668,2818,6908881
Wed Mar 31 00:00:00 GMT+05:30 2021,SK,664000,6235,5955,135,83021
Wed Mar 31 00:00:00 GMT+05:30 2021,TN,75695000,886673,858075,12719,19595368
Wed Mar 31 00:00:00 GMT+05:30 2021,TG,37220000,307889,301227,1697,10151609
Wed Mar 31 00:00:00 GMT+05:30 2021,TR,3992000,33490,33029,389,639614
Wed Mar 31 00:00:00 GMT+05:30 2021,UP,224979000,617194,598535,8811,34798213
Wed Mar 31 00:00:00 GMT+05:30 2021,UT,11141000,100411,95330,1717,2739909
Wed Mar 31 00:00:00 GMT+05:30 2021,WB,96906000,586915,570811,10329,9172599
Wed Mar 31 00:00:00 GMT+05:30 2021,UN,0,0,0,0,0
Thu Apr 01 00:00:00 GMT+05:30 2021,TT,1332900000,12302109,11522884,163428,245912587
Thu Apr 01 00:00:00 GMT+05:30 2021,AN,397000,5084,4980,62,319864
Thu Apr 01 00:00:00 GMT+05:30 2021,AP,52221000,903260,887898,7220,15114988
Thu Apr 01 00:00:00 GMT+05:30 2021,AR,1504000,16845,16785,56,414169
Thu Apr 01 00:00:00 GMT+05:30 2021,AS,34293000,218470,215479,1107,7243652
Thu Apr 01 00:00:00 GMT+05:30 2021,BR,119520000,266015,262529,1578,23761732
Thu Apr 01 00:00:00 GMT+05:30 2021,CH,1179000,27256,23925,380,313935
Thu Apr 01 00:00:00 GMT+05:30 2021,CT,28724000,353804,320613,4204,5798665
Thu Apr 01 00:00:00 GMT+05:30 2021,DN,959000,3645,3439,2,72410
Thu Apr 01 00:00:00 GMT+05:30 2021,DD,0,0,0,0,0
Thu Apr 01 00:00:00 GMT+05:30 2021,DL,19814000,665220,643686,11036,14653735
Thu Apr 01 00:00:00 GMT+05:30 2021,GA,1540000,58304,55757,831,547263
Thu Apr 01 00:00:00 GMT+05:30 2021,GJ,67936000,310108,292584,4528,13598199
Thu Apr 01 00:00:00 GMT+05:30 2021,HR,28672000,292409,278883,3164,6282606
Thu Apr 01 00:00:00 GMT+05:30 2021,HP,7300000,64014,59738,1039,1267715
Thu Apr 01 00:00:00 GMT+05:30 2021,JK,13203000,131421,126549,1998,6089662
Thu Apr 01 00:00:00 GMT+05:30 2021,JH,37403000,124891,120426,1114,5897931
Thu Apr 01 00:00:00 GMT+05:30 2021,KA,65798000,1001238,957769,12585,21526958
Thu Apr 01 00:00:00 GMT+05:30 2021,KL,35125000,1127383,1096239,4633,13213211
Thu Apr 01 00:00:00 GMT+05:30 2021,LA,293000,10175,9778,130,110068
Thu Apr 01 00:00:00 GMT+05:30 2021,LD,68000,726,683,1,48856
Thu Apr 01 00:00:00 GMT+05:30 2021,MP,82232000,298057,276002,3998,6414720
Thu Apr 01 00:00:00 GMT+05:30 2021,MH,122153000,2856163,2433368,54898,19975341
Thu Apr 01 00:00:00 GMT+05:30 2021,MN,3103000,29395,28961,374,577082
Thu Apr 01 00:00:00 GMT+05:30 2021,ML,3224000,14067,13867,150,403861
Thu Apr 01 00:00:00 GMT+05:30 2021,MZ,1192000,4476,4436,11,253203
Thu Apr 01 00:00:00 GMT+05:30 2021,NL,2150000,12346,11982,91,136586
Thu Apr 01 00:00:00 GMT+05:30 2021,OR,43671000,341311,337212,1974,9073232
Thu Apr 01 00:00:00 GMT+05:30 2021,PY,1504000,41728,39755,683,676176
Thu Apr 01 00:00:00 GMT+05:30 2021,PB,29859000,242895,211325,6926,5972667
Thu Apr 01 00:00:00 GMT+05:30 2021,RJ,77264000,334499,322114,2822,6945497
Thu Apr 01 00:00:00 GMT+05:30 2021,SK,664000,6241,5962,135,83021
Thu Apr 01 00:00:00 GMT+05:30 2021,TN,75695000,889490,859709,12738,19681244
Thu Apr 01 00:00:00 GMT+05:30 2021,TG,37220000,308776,301564,1701,10210906
Thu Apr 01 00:00:00 GMT+05:30 2021,TR,3992000,33514,33042,389,641498
Thu Apr 01 00:00:00 GMT+05:30 2021,UP,224979000,619783,599045,8820,34922434
Thu Apr 01 00:00:00 GMT+05:30 2021,UT,11141000,100911,95455,1719,2757779
Thu Apr 01 00:00:00 GMT+05:30 2021,WB,96906000,588189,571345,10331,9198365
Thu Apr 01 00:00:00 GMT+05:30 2021,UN,0,0,0,0,0
Fri Apr 02 00:00:00 GMT+05:30 2021,TT,1332900000,12391132,11567063,164141,246959192
Fri Apr 02 00:00:00 GMT+05:30 2021,AN,397000,5084,4981,62,323001
Fri Apr 02 00:00:00 GMT+05:30 2021,AP,52221000,904548,888508,7225,15146104
Fri Apr 02 00:00:00 GMT+05:30 2021,AR,1504000,16846,16785,56,414273
Fri Apr 02 00:00:00 GMT+05:30 2021,AS,34293000,218533,215517,1107,7255974
Fri Apr 02 00:00:00 GMT+05:30 2021,BR,119520000,266677,262733,1580,23825578
Fri Apr 02 00:00:00 GMT+05:30 2021,CH,1179000,27543,24064,381,316037
Fri Apr 02 00:00:00 GMT+05:30 2021,CT,28724000,357978,321873,4247,5832740
Fri Apr 02 00:00:00 GMT+05:30 2021,DN,959000,3665,3445,2,72410
Fri Apr 02 00:00:00 GMT+05:30 2021,DD,0,0,0,0,0
Fri Apr 02 00:00:00 GMT+05:30 2021,DL,19814000,668814,645770,11050,14741240
Fri Apr 02 00:00:00 GMT+05:30 2021,GA,1540000,58584,55838,832,549292
Fri Apr 02 00:00:00 GMT+05:30 2021,GJ,67936000,312748,294650,4539,13705405
Fri Apr 02 00:00:00 GMT+05:30 2021,HR,28672000,294270,280074,3174,6311734
Fri Apr 02 00:00:00 GMT+05:30 2021,HP,7300000,64420,60023,1043,1272632
Fri Apr 02 00:00:00 GMT+05:30 2021,JK,13203000,131938,126720,2003,6130386
